name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
peterborough,2020-04-17,13.4,6.3,9.1,13.4,1.9,6.8,5.1,76.7,0.018,100,4.17,rain,,,46.4,33.6,58.9,1019,64.6,20.2,222.7,19.1,7,,2020-04-17T05:57:52,2020-04-17T20:04:12,0.81,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"03462099999,03391099999,E7568,03379099999,03560099999,03482099999,03469099999"
peterborough,2020-04-18,11.3,5.8,7.5,11.3,2.1,4.9,5.1,84.8,5.251,100,12.5,rain,,,,25.1,46.3,1019,80.3,20.2,109.8,9.3,5,,2020-04-18T05:55:41,2020-04-18T20:05:57,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-04-19,14.6,4.9,9,14.6,2,7.3,4.3,74.8,0,0,0,,,0,48.2,33.1,42.5,1021.8,28.1,23,247.6,21.4,7,,2020-04-19T05:53:30,2020-04-19T20:07:42,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-04-20,14.4,5.3,9.6,14.4,1.6,7.7,4.4,71.9,0,0,0,,,,55.4,37.7,46.5,1020.6,0,19.7,248.9,21.6,7,,2020-04-20T05:51:20,2020-04-20T20:09:27,0.91,Clear,Clear conditions throughout the day.,clear-day,"03462099999,03391099999,E7568,03379099999,03560099999,03482099999,03469099999"
peterborough,2020-04-21,15.4,6.7,10.6,15.4,3.4,8.9,5.4,71.2,0,0,0,,,,50,35.9,49.1,1019.5,1.9,18.9,249.3,21.6,7,,2020-04-21T05:49:11,2020-04-21T20:11:12,0.95,Clear,Clear conditions throughout the day.,clear-day,"03462099999,03391099999,E7568,03379099999,03560099999,03482099999,03469099999"
peterborough,2020-04-22,17.2,6.7,11.2,17.2,3.5,9.7,6.3,74.1,0,0,0,,,,,29.5,36.4,1021.5,3.8,16.4,249,21.4,7,,2020-04-22T05:47:04,2020-04-22T20:12:57,0.98,Clear,Clear conditions throughout the day.,clear-day,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-04-23,19.2,5.8,11.7,19.2,2.6,10.4,6.4,73.2,0,0,0,,,,,23.1,30.5,1020.8,34.8,19.5,258.9,22.6,8,,2020-04-23T05:44:57,2020-04-23T20:14:41,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-04-24,17,5.1,10.4,17,2.5,9.1,4.9,72.5,0,0,0,,,,,20.5,31.5,1017,35.1,20.2,254.9,22,8,,2020-04-24T05:42:51,2020-04-24T20:16:26,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"E7568,03577035046,03560099999,EGYD,EGXC,03469099999,03462099999,03391099999,03583035034,03379099999,EGYM,EGUL,EGUN,03482099999,EGXT"
peterborough,2020-04-25,14.6,5.1,8.9,14.6,2.5,7.5,5,78.4,0,0,0,,,,,15.5,88.5,1015.7,57.9,21.1,177.3,15.3,7,,2020-04-25T05:40:46,2020-04-25T20:18:10,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-04-26,20.4,3.5,12.4,20.4,1.8,11.8,4.7,64.4,0,0,0,,,,,15.8,203.5,1011,28.9,26.1,249.3,21.5,8,,2020-04-26T05:38:42,2020-04-26T20:19:54,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-04-27,13.8,9.1,11.2,13.8,7,10.7,6.2,71.6,0,0,0,,,,,20,16.9,1007.7,84.8,29.9,131.8,11.4,7,,2020-04-27T05:36:40,2020-04-27T20:21:38,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-04-28,8.7,6.6,7.6,7.2,4.1,5.1,5.9,89.3,9.449,100,58.33,rain,,,,19.8,66.7,1006,86.7,20.5,40.4,3.6,1,,2020-04-28T05:34:39,2020-04-28T20:23:22,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-04-29,11.9,6,8.4,11.9,4.2,7.2,6.9,90.4,2.656,100,37.5,rain,,0,35.3,19.8,152.5,1001,79.6,19.6,80.9,6.9,4,,2020-04-29T05:32:39,2020-04-29T20:25:06,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03462099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-04-30,11.2,6.1,8.3,11.2,2.3,5.7,6.2,86.5,7.632,100,37.5,rain,,0,48.2,29.9,208.9,993,65.5,30,93.2,7.6,4,,2020-04-30T05:30:40,2020-04-30T20:26:49,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-05-01,13,5.9,9.4,13,2.9,7.8,5.4,77.5,0.831,100,12.5,rain,,0,46.4,28.9,261.4,997,69.3,37.2,168,14.4,6,,2020-05-01T05:28:43,2020-05-01T20:28:32,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"03462099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-05-02,15.7,4.7,10.4,15.7,1.2,9.1,4.8,70.5,0,0,0,,,,,22.1,274.9,1008.8,44.8,38.8,253.2,21.9,8,,2020-05-02T05:26:47,2020-05-02T20:30:14,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-05-03,13.3,5.8,10,13.3,4.7,9.7,6.6,80.2,0.012,100,4.17,rain,,,,11.6,75.7,1015.9,82,24.9,94.2,8,4,,2020-05-03T05:24:52,2020-05-03T20:31:57,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03462099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-05-04,14.1,7.3,10.5,14.1,4.3,9.7,7.5,82.9,0.028,100,4.17,rain,,,,26,51.4,1020.3,73.7,16.1,171,14.7,7,,2020-05-04T05:22:59,2020-05-04T20:33:38,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03462099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-05-05,13.3,4.7,8.8,13.3,1.3,6.8,3.2,70.3,0,0,0,,,,,24.9,73.7,1023,37.6,32.4,346,29.9,8,,2020-05-05T05:21:07,2020-05-05T20:35:20,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03462099999,03391099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-05-06,15.5,2.3,9.1,15.5,-0.7,7.8,3.4,70.2,0,0,0,,,,,19.7,68.3,1026.1,10.7,29.7,425.5,36.6,8,,2020-05-06T05:19:18,2020-05-06T20:37:01,0.47,Clear,Clear conditions throughout the day.,clear-day,"03462099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-05-07,20.6,3.4,12.7,20.6,2.3,12.3,6.3,69.2,0,0,0,,,,,14.1,193.8,1022.4,19.1,22.4,257.1,22.3,8,,2020-05-07T05:17:29,2020-05-07T20:38:41,0.5,Clear,Clear conditions throughout the day.,clear-day,"03462099999,03391099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-05-08,21.7,11,16.3,21.7,11,16.3,10.3,69.5,0,0,0,,,,,13.5,271.5,1017.2,43,24.9,215.4,18.7,7,,2020-05-08T05:15:42,2020-05-08T20:40:21,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-05-09,22.1,10.2,16.4,22.1,10.2,16.4,10.3,68.7,0,0,0,,,,,14,51.1,1012.9,30.5,21.6,207.2,17.7,8,,2020-05-09T05:13:57,2020-05-09T20:42:00,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-05-10,14.3,5.1,9.8,14.3,0.4,7.3,5.7,76.2,0.795,100,12.5,rain,,,66.6,42.6,24.6,1012.8,81.9,22.1,58.2,5.1,3,,2020-05-10T05:12:14,2020-05-10T20:43:39,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-05-11,10,3.7,6.6,6.2,-1,2.5,0.1,64,0.019,100,4.17,rain,,0,63,38.4,24.3,1021.6,50.1,30.9,209.6,18,6,,2020-05-11T05:10:33,2020-05-11T20:45:16,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"03462099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-05-12,12.2,0.3,7.1,12.2,-3.7,5.5,0.8,66.8,0,0,0,,,,,24.3,288.3,1020.3,51.4,35.2,149.1,12.9,8,,2020-05-12T05:08:53,2020-05-12T20:46:53,0.66,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03462099999,03391099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-05-13,9.9,3.6,7,6.8,0.3,3.7,0.4,64.7,0,0,0,,,,46.4,29.2,18.2,1018.5,58.3,35.9,161.4,13.8,4,,2020-05-13T05:07:16,2020-05-13T20:48:30,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-05-14,12.6,1.8,7.3,12.6,-1.9,5.7,0.1,62.8,0.019,100,4.17,rain,,,,18.2,16.7,1023.2,28.8,38.8,254.8,22,8,,2020-05-14T05:05:40,2020-05-14T20:50:05,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-05-15,16,1.5,10.1,16,-1.5,9.2,2.8,62.6,0,0,0,,,,,21.6,281.3,1023.4,32.1,35.4,298.8,25.6,8,,2020-05-15T05:04:07,2020-05-15T20:51:39,0.76,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-05-16,15.9,5.2,10.7,15.9,2.3,9.6,3.8,64.8,0,0,0,,,,,21.2,286.4,1023.3,57.5,35.9,181.2,15.8,5,,2020-05-16T05:02:35,2020-05-16T20:53:12,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-05-17,19.5,6.6,13.4,19.5,4.4,13,5.3,59.8,0,0,0,,,,35.3,22.8,253.3,1022.5,55.9,40.9,269.3,23.1,8,,2020-05-17T05:01:06,2020-05-17T20:54:45,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-05-18,21.6,9.8,15.4,21.6,7.5,15.3,8.3,64.3,0,0,0,,,,,26.9,252.6,1021.7,49.9,35.9,238.4,20.5,8,,2020-05-18T04:59:39,2020-05-18T20:56:16,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
